edge_ratio,inf_prob,act_rate,rec_rate,ds_rate,di_rate,dr_rate,time,s_num,i_num,r_num,num
0.004,0.3,1,0.1,0.05,0.23,0.05,7,353,0,1,354
0.004,0.3,1,0.1,0.05,0.23,0.05,7,373,0,1,374
0.004,0.3,1,0.1,0.05,0.23,0.05,7,299,36,1,336
0.004,0.3,1,0.1,0.05,0.23,0.05,7,355,14,2,371
0.004,0.3,1,0.1,0.05,0.23,0.05,7,356,13,0,369
0.004,0.3,1,0.1,0.05,0.23,0.05,7,364,0,0,364
0.004,0.3,1,0.1,0.05,0.23,0.05,7,373,0,0,373
0.004,0.3,1,0.1,0.05,0.23,0.05,7,371,0,1,372
0.004,0.3,1,0.1,0.05,0.23,0.05,7,351,13,1,365
0.004,0.3,1,0.1,0.05,0.23,0.05,7,373,0,0,373
0.004,0.3,1,0.1,0.05,0.23,0.05,7,344,9,6,359
0.004,0.3,1,0.1,0.05,0.23,0.05,7,345,0,0,345
0.004,0.3,1,0.1,0.05,0.23,0.05,7,362,0,0,362
0.004,0.3,2,0,0,0.03,0,7,388,107,0,495
0.004,0.3,2,0,0,0.03,0,7,271,222,0,493
0.004,0.3,2,0,0,0.03,0,7,430,68,0,498
0.004,0.3,2,0,0,0.03,0,7,399,100,0,499
0.004,0.3,2,0,0,0.03,0,7,181,312,0,493
0.004,0.3,2,0,0,0.03,0,7,375,123,0,498
0.004,0.3,2,0,0,0.03,0,7,306,190,0,496
0.004,0.3,2,0,0,0.03,0,7,112,375,0,487
0.004,0.3,2,0,0,0.03,0,7,338,161,0,499
0.004,0.3,2,0,0,0.03,0,7,499,0,0,499
0.004,0.3,2,0,0,0.03,0,7,240,249,0,489
0.004,0.3,2,0,0,0.03,0,7,272,224,0,496
0.004,0.3,2,0,0,0.03,0,7,352,145,0,497
0.004,0.3,2,0,0,0.03,0,7,74,419,0,493
0.004,0.3,2,0,0,0.03,0,7,324,174,0,498
0.004,0.3,2,0,0,0.03,0,7,150,339,0,489
0.004,0.3,2,0,0,0.03,0,7,322,178,0,500
0.004,0.3,2,0,0,0.03,0,7,103,390,0,493
0.004,0.3,2,0,0,0.03,0,7,263,234,0,497
0.004,0.3,2,0,0,0.03,0,7,170,313,0,483
0.004,0.3,2,0,0,0.13,0,7,279,196,0,475
0.004,0.3,2,0,0,0.13,0,7,300,179,0,479
0.004,0.3,2,0,0,0.13,0,7,412,74,0,486
0.004,0.3,2,0,0,0.13,0,7,280,197,0,477
0.004,0.3,2,0,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0,0,0.13,0,7,261,217,0,478
0.004,0.3,2,0,0,0.13,0,7,348,138,0,486
0.004,0.3,2,0,0,0.13,0,7,91,351,0,442
0.004,0.3,2,0,0,0.13,0,7,258,214,0,472
0.004,0.3,2,0,0,0.13,0,7,445,49,0,494
0.004,0.3,2,0,0,0.13,0,7,217,262,0,479
0.004,0.3,2,0,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0,0,0.13,0,7,263,212,0,475
0.004,0.3,2,0,0,0.13,0,7,229,243,0,472
0.004,0.3,2,0,0,0.13,0,7,186,283,0,469
0.004,0.3,2,0,0,0.13,0,7,113,331,0,444
0.004,0.3,2,0,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0,0,0.13,0,7,268,213,0,481
0.004,0.3,2,0,0,0.13,0,7,377,113,0,490
0.004,0.3,2,0,0,0.23,0,7,290,173,0,463
0.004,0.3,2,0,0,0.23,0,7,325,140,0,465
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,270,185,0,455
0.004,0.3,2,0,0,0.23,0,7,247,213,0,460
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,239,204,0,443
0.004,0.3,2,0,0,0.23,0,7,473,19,0,492
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,333,135,0,468
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,439,50,0,489
0.004,0.3,2,0,0,0.23,0,7,353,115,0,468
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,350,137,0,487
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,232,216,0,448
0.004,0.3,2,0,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0,0,0.23,0,7,306,147,0,453
0.004,0.3,2,0,0.025,0.03,0.025,7,277,136,0,413
0.004,0.3,2,0,0.025,0.03,0.025,7,106,325,0,431
0.004,0.3,2,0,0.025,0.03,0.025,7,204,229,0,433
0.004,0.3,2,0,0.025,0.03,0.025,7,78,339,0,417
0.004,0.3,2,0,0.025,0.03,0.025,7,222,205,0,427
0.004,0.3,2,0,0.025,0.03,0.025,7,198,236,0,434
0.004,0.3,2,0,0.025,0.03,0.025,7,189,238,0,427
0.004,0.3,2,0,0.025,0.03,0.025,7,178,257,0,435
0.004,0.3,2,0,0.025,0.03,0.025,7,100,325,0,425
0.004,0.3,2,0,0.025,0.03,0.025,7,188,250,0,438
0.004,0.3,2,0,0.025,0.03,0.025,7,233,193,0,426
0.004,0.3,2,0,0.025,0.03,0.025,7,183,244,0,427
0.004,0.3,2,0,0.025,0.03,0.025,7,233,200,0,433
0.004,0.3,2,0,0.025,0.03,0.025,7,73,362,0,435
0.004,0.3,2,0,0.025,0.03,0.025,7,235,197,0,432
0.004,0.3,2,0,0.025,0.03,0.025,7,180,249,0,429
0.004,0.3,2,0,0.025,0.03,0.025,7,203,226,0,429
0.004,0.3,2,0,0.025,0.03,0.025,7,186,251,0,437
0.004,0.3,2,0,0.025,0.03,0.025,7,64,374,0,438
0.004,0.3,2,0,0.025,0.03,0.025,7,223,219,0,442
0.004,0.3,2,0,0.025,0.13,0.025,7,363,61,0,424
0.004,0.3,2,0,0.025,0.13,0.025,7,148,263,0,411
0.004,0.3,2,0,0.025,0.13,0.025,7,298,121,0,419
0.004,0.3,2,0,0.025,0.13,0.025,7,171,234,0,405
0.004,0.3,2,0,0.025,0.13,0.025,7,219,206,0,425
0.004,0.3,2,0,0.025,0.13,0.025,7,317,100,0,417
0.004,0.3,2,0,0.025,0.13,0.025,7,151,252,0,403
0.004,0.3,2,0,0.025,0.13,0.025,7,440,0,0,440
0.004,0.3,2,0,0.025,0.13,0.025,7,283,143,0,426
0.004,0.3,2,0,0.025,0.13,0.025,7,435,0,0,435
0.004,0.3,2,0,0.025,0.13,0.025,7,244,175,0,419
0.004,0.3,2,0,0.025,0.13,0.025,7,250,185,0,435
0.004,0.3,2,0,0.025,0.13,0.025,7,129,274,0,403
0.004,0.3,2,0,0.025,0.13,0.025,7,148,264,0,412
0.004,0.3,2,0,0.025,0.13,0.025,7,83,321,0,404
0.004,0.3,2,0,0.025,0.13,0.025,7,255,162,0,417
0.004,0.3,2,0,0.025,0.13,0.025,7,265,138,0,403
0.004,0.3,2,0,0.025,0.13,0.025,7,429,0,0,429
0.004,0.3,2,0,0.025,0.13,0.025,7,358,51,0,409
0.004,0.3,2,0,0.025,0.13,0.025,7,205,218,0,423
0.004,0.3,2,0,0.025,0.23,0.025,7,317,110,0,427
0.004,0.3,2,0,0.025,0.23,0.025,7,333,83,0,416
0.004,0.3,2,0,0.025,0.23,0.025,7,378,30,0,408
0.004,0.3,2,0,0.025,0.23,0.025,7,299,111,0,410
0.004,0.3,2,0,0.025,0.23,0.025,7,444,0,0,444
0.004,0.3,2,0,0.025,0.23,0.025,7,224,186,0,410
0.004,0.3,2,0,0.025,0.23,0.025,7,369,52,0,421
0.004,0.3,2,0,0.025,0.23,0.025,7,333,71,0,404
0.004,0.3,2,0,0.025,0.23,0.025,7,434,0,0,434
0.004,0.3,2,0,0.025,0.23,0.025,7,219,176,0,395
0.004,0.3,2,0,0.025,0.23,0.025,7,246,147,0,393
0.004,0.3,2,0,0.025,0.23,0.025,7,434,0,0,434
0.004,0.3,2,0,0.025,0.23,0.025,7,434,0,0,434
0.004,0.3,2,0,0.025,0.23,0.025,7,419,0,0,419
0.004,0.3,2,0,0.025,0.23,0.025,7,272,130,0,402
0.004,0.3,2,0,0.025,0.23,0.025,7,178,215,0,393
0.004,0.3,2,0,0.025,0.23,0.025,7,217,163,0,380
0.004,0.3,2,0,0.025,0.23,0.025,7,207,197,0,404
0.004,0.3,2,0,0.025,0.23,0.025,7,433,0,0,433
0.004,0.3,2,0,0.025,0.23,0.025,7,207,183,0,390
0.004,0.3,2,0,0.05,0.03,0.05,7,41,334,0,375
0.004,0.3,2,0,0.05,0.03,0.05,7,119,257,0,376
0.004,0.3,2,0,0.05,0.03,0.05,7,56,308,0,364
0.004,0.3,2,0,0.05,0.03,0.05,7,145,213,0,358
0.004,0.3,2,0,0.05,0.03,0.05,7,159,214,0,373
0.004,0.3,2,0,0.05,0.03,0.05,7,93,287,0,380
0.004,0.3,2,0,0.05,0.03,0.05,7,61,300,0,361
0.004,0.3,2,0,0.05,0.03,0.05,7,81,289,0,370
0.004,0.3,2,0,0.05,0.03,0.05,7,216,158,0,374
0.004,0.3,2,0,0.05,0.03,0.05,7,156,210,0,366
0.004,0.3,2,0,0.05,0.03,0.05,7,143,225,0,368
0.004,0.3,2,0,0.05,0.03,0.05,7,376,0,0,376
0.004,0.3,2,0,0.05,0.03,0.05,7,192,164,0,356
0.004,0.3,2,0,0.05,0.03,0.05,7,29,363,0,392
0.004,0.3,2,0,0.05,0.03,0.05,7,83,299,0,382
0.004,0.3,2,0,0.05,0.03,0.05,7,133,232,0,365
0.004,0.3,2,0,0.05,0.03,0.05,7,91,268,0,359
0.004,0.3,2,0,0.05,0.03,0.05,7,303,61,0,364
0.004,0.3,2,0,0.05,0.03,0.05,7,58,307,0,365
0.004,0.3,2,0,0.05,0.03,0.05,7,205,163,0,368
0.004,0.3,2,0,0.05,0.13,0.05,7,128,230,0,358
0.004,0.3,2,0,0.05,0.13,0.05,7,364,0,0,364
0.004,0.3,2,0,0.05,0.13,0.05,7,93,247,0,340
0.004,0.3,2,0,0.05,0.13,0.05,7,234,142,0,376
0.004,0.3,2,0,0.05,0.13,0.05,7,69,276,0,345
0.004,0.3,2,0,0.05,0.13,0.05,7,174,174,0,348
0.004,0.3,2,0,0.05,0.13,0.05,7,363,0,0,363
0.004,0.3,2,0,0.05,0.13,0.05,7,122,223,0,345
0.004,0.3,2,0,0.05,0.13,0.05,7,151,183,0,334
0.004,0.3,2,0,0.05,0.13,0.05,7,371,0,0,371
0.004,0.3,2,0,0.05,0.13,0.05,7,117,232,0,349
0.004,0.3,2,0,0.05,0.13,0.05,7,147,186,0,333
0.004,0.3,2,0,0.05,0.13,0.05,7,87,244,0,331
0.004,0.3,2,0,0.05,0.13,0.05,7,163,195,0,358
0.004,0.3,2,0,0.05,0.13,0.05,7,217,136,0,353
0.004,0.3,2,0,0.05,0.13,0.05,7,378,0,0,378
0.004,0.3,2,0,0.05,0.13,0.05,7,158,203,0,361
0.004,0.3,2,0,0.05,0.13,0.05,7,183,181,0,364
0.004,0.3,2,0,0.05,0.13,0.05,7,117,233,0,350
0.004,0.3,2,0,0.05,0.13,0.05,7,178,168,0,346
0.004,0.3,2,0,0.05,0.23,0.05,7,115,222,0,337
0.004,0.3,2,0,0.05,0.23,0.05,7,272,87,0,359
0.004,0.3,2,0,0.05,0.23,0.05,7,143,186,0,329
0.004,0.3,2,0,0.05,0.23,0.05,7,214,126,0,340
0.004,0.3,2,0,0.05,0.23,0.05,7,218,128,0,346
0.004,0.3,2,0,0.05,0.23,0.05,7,213,134,0,347
0.004,0.3,2,0,0.05,0.23,0.05,7,218,127,0,345
0.004,0.3,2,0,0.05,0.23,0.05,7,369,0,0,369
0.004,0.3,2,0,0.05,0.23,0.05,7,153,178,0,331
0.004,0.3,2,0,0.05,0.23,0.05,7,357,0,0,357
0.004,0.3,2,0,0.05,0.23,0.05,7,137,207,0,344
0.004,0.3,2,0,0.05,0.23,0.05,7,366,0,0,366
0.004,0.3,2,0,0.05,0.23,0.05,7,353,0,0,353
0.004,0.3,2,0,0.05,0.23,0.05,7,282,79,0,361
0.004,0.3,2,0,0.05,0.23,0.05,7,119,186,0,305
0.004,0.3,2,0,0.05,0.23,0.05,7,135,208,0,343
0.004,0.3,2,0,0.05,0.23,0.05,7,267,87,0,354
0.004,0.3,2,0,0.05,0.23,0.05,7,172,156,0,328
0.004,0.3,2,0,0.05,0.23,0.05,7,369,0,0,369
0.004,0.3,2,0,0.05,0.23,0.05,7,372,0,0,372
0.004,0.3,2,0.05,0,0.03,0,7,135,349,6,490
0.004,0.3,2,0.05,0,0.03,0,7,278,212,5,495
0.004,0.3,2,0.05,0,0.03,0,7,136,337,17,490
0.004,0.3,2,0.05,0,0.03,0,7,350,139,6,495
0.004,0.3,2,0.05,0,0.03,0,7,217,269,8,494
0.004,0.3,2,0.05,0,0.03,0,7,321,170,7,498
0.004,0.3,2,0.05,0,0.03,0,7,282,204,11,497
0.004,0.3,2,0.05,0,0.03,0,7,365,127,4,496
0.004,0.3,2,0.05,0,0.03,0,7,458,41,1,500
0.004,0.3,2,0.05,0,0.03,0,7,234,256,4,494
0.004,0.3,2,0.05,0,0.03,0,7,357,133,8,498
0.004,0.3,2,0.05,0,0.03,0,7,227,251,15,493
0.004,0.3,2,0.05,0,0.03,0,7,154,323,15,492
0.004,0.3,2,0.05,0,0.03,0,7,208,278,9,495
0.004,0.3,2,0.05,0,0.03,0,7,292,190,10,492
0.004,0.3,2,0.05,0,0.03,0,7,306,181,10,497
0.004,0.3,2,0.05,0,0.03,0,7,244,248,6,498
0.004,0.3,2,0.05,0,0.03,0,7,332,161,3,496
0.004,0.3,2,0.05,0,0.03,0,7,307,178,14,499
0.004,0.3,2,0.05,0,0.03,0,7,303,187,5,495
0.004,0.3,2,0.05,0,0.13,0,7,295,184,7,486
0.004,0.3,2,0.05,0,0.13,0,7,467,26,2,495
0.004,0.3,2,0.05,0,0.13,0,7,273,202,9,484
0.004,0.3,2,0.05,0,0.13,0,7,239,235,5,479
0.004,0.3,2,0.05,0,0.13,0,7,269,201,8,478
0.004,0.3,2,0.05,0,0.13,0,7,190,267,16,473
0.004,0.3,2,0.05,0,0.13,0,7,255,218,8,481
0.004,0.3,2,0.05,0,0.13,0,7,302,163,11,476
0.004,0.3,2,0.05,0,0.13,0,7,315,161,6,482
0.004,0.3,2,0.05,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.13,0,7,317,156,5,478
0.004,0.3,2,0.05,0,0.13,0,7,333,145,5,483
0.004,0.3,2,0.05,0,0.13,0,7,303,169,10,482
0.004,0.3,2,0.05,0,0.13,0,7,245,220,6,471
0.004,0.3,2,0.05,0,0.13,0,7,291,186,6,483
0.004,0.3,2,0.05,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.13,0,7,266,204,7,477
0.004,0.3,2,0.05,0,0.13,0,7,197,260,14,471
0.004,0.3,2,0.05,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.23,0,7,256,195,8,459
0.004,0.3,2,0.05,0,0.23,0,7,452,42,1,495
0.004,0.3,2,0.05,0,0.23,0,7,277,172,11,460
0.004,0.3,2,0.05,0,0.23,0,7,407,69,3,479
0.004,0.3,2,0.05,0,0.23,0,7,499,0,1,500
0.004,0.3,2,0.05,0,0.23,0,7,344,125,6,475
0.004,0.3,2,0.05,0,0.23,0,7,426,61,3,490
0.004,0.3,2,0.05,0,0.23,0,7,222,206,6,434
0.004,0.3,2,0.05,0,0.23,0,7,269,184,6,459
0.004,0.3,2,0.05,0,0.23,0,7,303,155,7,465
0.004,0.3,2,0.05,0,0.23,0,7,409,77,1,487
0.004,0.3,2,0.05,0,0.23,0,7,385,89,4,478
0.004,0.3,2,0.05,0,0.23,0,7,478,11,3,492
0.004,0.3,2,0.05,0,0.23,0,7,264,179,7,450
0.004,0.3,2,0.05,0,0.23,0,7,499,0,1,500
0.004,0.3,2,0.05,0,0.23,0,7,271,174,6,451
0.004,0.3,2,0.05,0,0.23,0,7,280,177,12,469
0.004,0.3,2,0.05,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.23,0,7,499,0,0,499
0.004,0.3,2,0.05,0,0.23,0,7,335,135,4,474
0.004,0.3,2,0.05,0.025,0.03,0.025,7,434,0,1,435
0.004,0.3,2,0.05,0.025,0.03,0.025,7,206,219,7,432
0.004,0.3,2,0.05,0.025,0.03,0.025,7,378,52,3,433
0.004,0.3,2,0.05,0.025,0.03,0.025,7,236,196,5,437
0.004,0.3,2,0.05,0.025,0.03,0.025,7,80,310,22,412
0.004,0.3,2,0.05,0.025,0.03,0.025,7,130,286,11,427
0.004,0.3,2,0.05,0.025,0.03,0.025,7,85,324,21,430
0.004,0.3,2,0.05,0.025,0.03,0.025,7,123,278,13,414
0.004,0.3,2,0.05,0.025,0.03,0.025,7,232,188,10,430
0.004,0.3,2,0.05,0.025,0.03,0.025,7,437,0,0,437
0.004,0.3,2,0.05,0.025,0.03,0.025,7,99,317,21,437
0.004,0.3,2,0.05,0.025,0.03,0.025,7,284,138,1,423
0.004,0.3,2,0.05,0.025,0.03,0.025,7,431,0,1,432
0.004,0.3,2,0.05,0.025,0.03,0.025,7,54,361,19,434
0.004,0.3,2,0.05,0.025,0.03,0.025,7,150,271,20,441
0.004,0.3,2,0.05,0.025,0.03,0.025,7,210,198,9,417
0.004,0.3,2,0.05,0.025,0.03,0.025,7,190,228,9,427
0.004,0.3,2,0.05,0.025,0.03,0.025,7,406,16,1,423
0.004,0.3,2,0.05,0.025,0.03,0.025,7,291,141,2,434
0.004,0.3,2,0.05,0.025,0.03,0.025,7,192,231,12,435
0.004,0.3,2,0.05,0.025,0.13,0.025,7,247,158,7,412
0.004,0.3,2,0.05,0.025,0.13,0.025,7,263,144,11,418
0.004,0.3,2,0.05,0.025,0.13,0.025,7,171,211,13,395
0.004,0.3,2,0.05,0.025,0.13,0.025,7,279,144,3,426
0.004,0.3,2,0.05,0.025,0.13,0.025,7,429,0,0,429
0.004,0.3,2,0.05,0.025,0.13,0.025,7,133,244,14,391
0.004,0.3,2,0.05,0.025,0.13,0.025,7,197,198,7,402
0.004,0.3,2,0.05,0.025,0.13,0.025,7,150,238,13,401
0.004,0.3,2,0.05,0.025,0.13,0.025,7,143,246,6,395
0.004,0.3,2,0.05,0.025,0.13,0.025,7,89,283,15,387
0.004,0.3,2,0.05,0.025,0.13,0.025,7,432,0,0,432
0.004,0.3,2,0.05,0.025,0.13,0.025,7,318,97,3,418
0.004,0.3,2,0.05,0.025,0.13,0.025,7,241,159,2,402
0.004,0.3,2,0.05,0.025,0.13,0.025,7,360,67,2,429
0.004,0.3,2,0.05,0.025,0.13,0.025,7,202,192,12,406
0.004,0.3,2,0.05,0.025,0.13,0.025,7,280,144,4,428
0.004,0.3,2,0.05,0.025,0.13,0.025,7,94,285,12,391
0.004,0.3,2,0.05,0.025,0.13,0.025,7,328,86,4,418
0.004,0.3,2,0.05,0.025,0.13,0.025,7,290,138,2,430
0.004,0.3,2,0.05,0.025,0.13,0.025,7,445,0,0,445
0.004,0.3,2,0.05,0.025,0.23,0.025,7,436,0,0,436
0.004,0.3,2,0.05,0.025,0.23,0.025,7,421,0,0,421
0.004,0.3,2,0.05,0.025,0.23,0.025,7,238,161,6,405
0.004,0.3,2,0.05,0.025,0.23,0.025,7,440,0,0,440
0.004,0.3,2,0.05,0.025,0.23,0.025,7,358,62,0,420
0.004,0.3,2,0.05,0.025,0.23,0.025,7,425,0,0,425
0.004,0.3,2,0.05,0.025,0.23,0.025,7,276,139,4,419
0.004,0.3,2,0.05,0.025,0.23,0.025,7,440,0,1,441
0.004,0.3,2,0.05,0.025,0.23,0.025,7,411,8,1,420
0.004,0.3,2,0.05,0.025,0.23,0.025,7,342,54,2,398
0.004,0.3,2,0.05,0.025,0.23,0.025,7,426,0,0,426
0.004,0.3,2,0.05,0.025,0.23,0.025,7,267,131,5,403
0.004,0.3,2,0.05,0.025,0.23,0.025,7,404,24,1,429
0.004,0.3,2,0.05,0.025,0.23,0.025,7,298,106,5,409
0.004,0.3,2,0.05,0.025,0.23,0.025,7,274,134,0,408
0.004,0.3,2,0.05,0.025,0.23,0.025,7,379,38,1,418
0.004,0.3,2,0.05,0.025,0.23,0.025,7,160,209,7,376
0.004,0.3,2,0.05,0.025,0.23,0.025,7,295,116,2,413
0.004,0.3,2,0.05,0.025,0.23,0.025,7,425,0,0,425
0.004,0.3,2,0.05,0.025,0.23,0.025,7,422,0,0,422
0.004,0.3,2,0.05,0.05,0.03,0.05,7,158,212,8,378
0.004,0.3,2,0.05,0.05,0.03,0.05,7,81,292,18,391
0.004,0.3,2,0.05,0.05,0.03,0.05,7,234,141,5,380
0.004,0.3,2,0.05,0.05,0.03,0.05,7,207,155,4,366
0.004,0.3,2,0.05,0.05,0.03,0.05,7,70,280,12,362
0.004,0.3,2,0.05,0.05,0.03,0.05,7,46,325,18,389
0.004,0.3,2,0.05,0.05,0.03,0.05,7,172,205,6,383
0.004,0.3,2,0.05,0.05,0.03,0.05,7,101,268,11,380
0.004,0.3,2,0.05,0.05,0.03,0.05,7,84,281,14,379
0.004,0.3,2,0.05,0.05,0.03,0.05,7,365,0,0,365
0.004,0.3,2,0.05,0.05,0.03,0.05,7,120,247,12,379
0.004,0.3,2,0.05,0.05,0.03,0.05,7,68,310,17,395
0.004,0.3,2,0.05,0.05,0.03,0.05,7,230,125,5,360
0.004,0.3,2,0.05,0.05,0.03,0.05,7,190,161,9,360
0.004,0.3,2,0.05,0.05,0.03,0.05,7,87,272,20,379
0.004,0.3,2,0.05,0.05,0.03,0.05,7,64,287,19,370
0.004,0.3,2,0.05,0.05,0.03,0.05,7,236,114,4,354
0.004,0.3,2,0.05,0.05,0.03,0.05,7,363,0,0,363
0.004,0.3,2,0.05,0.05,0.03,0.05,7,63,312,18,393
0.004,0.3,2,0.05,0.05,0.03,0.05,7,362,0,0,362
0.004,0.3,2,0.05,0.05,0.13,0.05,7,123,211,10,344
0.004,0.3,2,0.05,0.05,0.13,0.05,7,374,0,0,374
0.004,0.3,2,0.05,0.05,0.13,0.05,7,360,0,0,360
0.004,0.3,2,0.05,0.05,0.13,0.05,7,207,150,7,364
0.004,0.3,2,0.05,0.05,0.13,0.05,7,358,0,1,359
0.004,0.3,2,0.05,0.05,0.13,0.05,7,128,203,9,340
0.004,0.3,2,0.05,0.05,0.13,0.05,7,83,252,14,349
0.004,0.3,2,0.05,0.05,0.13,0.05,7,255,105,4,364
0.004,0.3,2,0.05,0.05,0.13,0.05,7,227,110,7,344
0.004,0.3,2,0.05,0.05,0.13,0.05,7,176,170,12,358
0.004,0.3,2,0.05,0.05,0.13,0.05,7,120,215,12,347
0.004,0.3,2,0.05,0.05,0.13,0.05,7,112,228,12,352
0.004,0.3,2,0.05,0.05,0.13,0.05,7,269,63,3,335
0.004,0.3,2,0.05,0.05,0.13,0.05,7,93,216,6,315
0.004,0.3,2,0.05,0.05,0.13,0.05,7,261,90,1,352
0.004,0.3,2,0.05,0.05,0.13,0.05,7,362,0,0,362
0.004,0.3,2,0.05,0.05,0.13,0.05,7,97,249,9,355
0.004,0.3,2,0.05,0.05,0.13,0.05,7,108,243,10,361
0.004,0.3,2,0.05,0.05,0.13,0.05,7,250,118,2,370
0.004,0.3,2,0.05,0.05,0.13,0.05,7,221,131,6,358
0.004,0.3,2,0.05,0.05,0.23,0.05,7,310,47,4,361
0.004,0.3,2,0.05,0.05,0.23,0.05,7,362,0,0,362
0.004,0.3,2,0.05,0.05,0.23,0.05,7,319,32,3,354
0.004,0.3,2,0.05,0.05,0.23,0.05,7,208,123,3,334
0.004,0.3,2,0.05,0.05,0.23,0.05,7,364,0,0,364
0.004,0.3,2,0.05,0.05,0.23,0.05,7,385,0,0,385
0.004,0.3,2,0.05,0.05,0.23,0.05,7,263,87,2,352
0.004,0.3,2,0.05,0.05,0.23,0.05,7,284,66,3,353
0.004,0.3,2,0.05,0.05,0.23,0.05,7,351,0,1,352
0.004,0.3,2,0.05,0.05,0.23,0.05,7,348,0,0,348
0.004,0.3,2,0.05,0.05,0.23,0.05,7,258,83,2,343
0.004,0.3,2,0.05,0.05,0.23,0.05,7,123,192,14,329
0.004,0.3,2,0.05,0.05,0.23,0.05,7,355,0,0,355
0.004,0.3,2,0.05,0.05,0.23,0.05,7,369,0,0,369
0.004,0.3,2,0.05,0.05,0.23,0.05,7,234,122,3,359
0.004,0.3,2,0.05,0.05,0.23,0.05,7,141,174,11,326
0.004,0.3,2,0.05,0.05,0.23,0.05,7,224,111,8,343
0.004,0.3,2,0.05,0.05,0.23,0.05,7,134,200,15,349
0.004,0.3,2,0.05,0.05,0.23,0.05,7,95,218,11,324
0.004,0.3,2,0.05,0.05,0.23,0.05,7,379,0,0,379
0.004,0.3,2,0.1,0,0.03,0,7,431,65,4,500
0.004,0.3,2,0.1,0,0.03,0,7,335,152,9,496
0.004,0.3,2,0.1,0,0.03,0,7,166,297,25,488
0.004,0.3,2,0.1,0,0.03,0,7,284,196,15,495
0.004,0.3,2,0.1,0,0.03,0,7,119,331,43,493
0.004,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.004,0.3,2,0.1,0,0.03,0,7,141,316,33,490
0.004,0.3,2,0.1,0,0.03,0,7,243,216,27,486
0.004,0.3,2,0.1,0,0.03,0,7,229,236,29,494
0.004,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.004,0.3,2,0.1,0,0.03,0,7,175,302,17,494
0.004,0.3,2,0.1,0,0.03,0,7,167,297,28,492
0.004,0.3,2,0.1,0,0.03,0,7,118,328,40,486
0.004,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.004,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.004,0.3,2,0.1,0,0.03,0,7,400,84,13,497
0.004,0.3,2,0.1,0,0.03,0,7,345,141,6,492
0.004,0.3,2,0.1,0,0.03,0,7,230,252,16,498
0.004,0.3,2,0.1,0,0.03,0,7,201,268,22,491
0.004,0.3,2,0.1,0,0.03,0,7,126,331,28,485
0.004,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.1,0,0.13,0,7,230,232,16,478
0.004,0.3,2,0.1,0,0.13,0,7,342,137,11,490
0.004,0.3,2,0.1,0,0.13,0,7,241,197,26,464
0.004,0.3,2,0.1,0,0.13,0,7,375,111,5,491
0.004,0.3,2,0.1,0,0.13,0,7,499,0,1,500
0.004,0.3,2,0.1,0,0.13,0,7,184,264,19,467
0.004,0.3,2,0.1,0,0.13,0,7,172,265,28,465
0.004,0.3,2,0.1,0,0.13,0,7,456,32,5,493
0.004,0.3,2,0.1,0,0.13,0,7,414,66,7,487
0.004,0.3,2,0.1,0,0.13,0,7,419,63,10,492
0.004,0.3,2,0.1,0,0.13,0,7,339,131,13,483
0.004,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.1,0,0.13,0,7,276,189,16,481
0.004,0.3,2,0.1,0,0.13,0,7,227,220,21,468
0.004,0.3,2,0.1,0,0.13,0,7,226,225,24,475
0.004,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.1,0,0.13,0,7,169,270,17,456
0.004,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.004,0.3,2,0.1,0,0.23,0,7,426,55,4,485
0.004,0.3,2,0.1,0,0.23,0,7,499,0,0,499
